data from https://data.oecd.org/interest/long-term-interest-rates.htm#indicator-chart,,,,,,,
LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
GBR,LTINT,TOT,PC_PA,M,1969-05,8.97,
GBR,LTINT,TOT,PC_PA,M,1969-06,9.29,
GBR,LTINT,TOT,PC_PA,M,1969-07,8.98,
GBR,LTINT,TOT,PC_PA,M,1969-08,9.02,
GBR,LTINT,TOT,PC_PA,M,1969-09,9.06,
GBR,LTINT,TOT,PC_PA,M,1969-10,8.84,
GBR,LTINT,TOT,PC_PA,M,1969-11,8.92,
GBR,LTINT,TOT,PC_PA,M,1969-12,8.91,
GBR,LTINT,TOT,PC_PA,M,1970-01,8.89,
GBR,LTINT,TOT,PC_PA,M,1970-02,8.68,
GBR,LTINT,TOT,PC_PA,M,1970-03,8.54,
GBR,LTINT,TOT,PC_PA,M,1970-04,8.55,
GBR,LTINT,TOT,PC_PA,M,1970-05,8.8,
GBR,LTINT,TOT,PC_PA,M,1970-06,8.85,
GBR,LTINT,TOT,PC_PA,M,1970-07,8.5,
GBR,LTINT,TOT,PC_PA,M,1970-08,8.33,
GBR,LTINT,TOT,PC_PA,M,1970-09,8.43,
GBR,LTINT,TOT,PC_PA,M,1970-10,8.42,
GBR,LTINT,TOT,PC_PA,M,1970-11,8.69,
GBR,LTINT,TOT,PC_PA,M,1970-12,8.93,
GBR,LTINT,TOT,PC_PA,M,1971-01,8.8,
GBR,LTINT,TOT,PC_PA,M,1971-02,8.59,
GBR,LTINT,TOT,PC_PA,M,1971-03,8.34,
GBR,LTINT,TOT,PC_PA,M,1971-04,8.21,
GBR,LTINT,TOT,PC_PA,M,1971-05,8.09,
GBR,LTINT,TOT,PC_PA,M,1971-06,8.14,
GBR,LTINT,TOT,PC_PA,M,1971-07,7.71,
GBR,LTINT,TOT,PC_PA,M,1971-08,7.69,
GBR,LTINT,TOT,PC_PA,M,1971-09,7.47,
GBR,LTINT,TOT,PC_PA,M,1971-10,7.24,
GBR,LTINT,TOT,PC_PA,M,1971-11,7.05,
GBR,LTINT,TOT,PC_PA,M,1971-12,7.09,
GBR,LTINT,TOT,PC_PA,M,1972-01,7.03,
GBR,LTINT,TOT,PC_PA,M,1972-02,7.05,
GBR,LTINT,TOT,PC_PA,M,1972-03,7.39,
GBR,LTINT,TOT,PC_PA,M,1972-04,7.44,
GBR,LTINT,TOT,PC_PA,M,1972-05,7.85,
GBR,LTINT,TOT,PC_PA,M,1972-06,8.95,
GBR,LTINT,TOT,PC_PA,M,1972-07,8.9,
GBR,LTINT,TOT,PC_PA,M,1972-08,9.05,
GBR,LTINT,TOT,PC_PA,M,1972-09,9.29,
GBR,LTINT,TOT,PC_PA,M,1972-10,9.1,
GBR,LTINT,TOT,PC_PA,M,1972-11,9.09,
GBR,LTINT,TOT,PC_PA,M,1972-12,9.36,
GBR,LTINT,TOT,PC_PA,M,1973-01,9.17,
GBR,LTINT,TOT,PC_PA,M,1973-02,9.33,
GBR,LTINT,TOT,PC_PA,M,1973-03,9.78,
GBR,LTINT,TOT,PC_PA,M,1973-04,9.66,
GBR,LTINT,TOT,PC_PA,M,1973-05,9.74,
GBR,LTINT,TOT,PC_PA,M,1973-06,9.88,
GBR,LTINT,TOT,PC_PA,M,1973-07,10.43,
GBR,LTINT,TOT,PC_PA,M,1973-08,11.22,
GBR,LTINT,TOT,PC_PA,M,1973-09,11.48,
GBR,LTINT,TOT,PC_PA,M,1973-10,11.29,
GBR,LTINT,TOT,PC_PA,M,1973-11,12.08,
GBR,LTINT,TOT,PC_PA,M,1973-12,12.64,
GBR,LTINT,TOT,PC_PA,M,1974-01,13,
GBR,LTINT,TOT,PC_PA,M,1974-02,13.46,
GBR,LTINT,TOT,PC_PA,M,1974-03,13.51,
GBR,LTINT,TOT,PC_PA,M,1974-04,13.82,
GBR,LTINT,TOT,PC_PA,M,1974-05,13.33,
GBR,LTINT,TOT,PC_PA,M,1974-06,13.81,
GBR,LTINT,TOT,PC_PA,M,1974-07,14.17,
GBR,LTINT,TOT,PC_PA,M,1974-08,14.52,
GBR,LTINT,TOT,PC_PA,M,1974-09,14.17,
GBR,LTINT,TOT,PC_PA,M,1974-10,14.61,
GBR,LTINT,TOT,PC_PA,M,1974-11,15.76,
GBR,LTINT,TOT,PC_PA,M,1974-12,16.32,
GBR,LTINT,TOT,PC_PA,M,1975-01,15.07,
GBR,LTINT,TOT,PC_PA,M,1975-02,13.33,
GBR,LTINT,TOT,PC_PA,M,1975-03,12.24,
GBR,LTINT,TOT,PC_PA,M,1975-04,12.42,
GBR,LTINT,TOT,PC_PA,M,1975-05,13.11,
GBR,LTINT,TOT,PC_PA,M,1975-06,12.99,
GBR,LTINT,TOT,PC_PA,M,1975-07,12.75,
GBR,LTINT,TOT,PC_PA,M,1975-08,12.77,
GBR,LTINT,TOT,PC_PA,M,1975-09,12.76,
GBR,LTINT,TOT,PC_PA,M,1975-10,13.51,
GBR,LTINT,TOT,PC_PA,M,1975-11,13.66,
GBR,LTINT,TOT,PC_PA,M,1975-12,13.57,
GBR,LTINT,TOT,PC_PA,M,1976-01,12.64,
GBR,LTINT,TOT,PC_PA,M,1976-02,12.13,
GBR,LTINT,TOT,PC_PA,M,1976-03,12.55,
GBR,LTINT,TOT,PC_PA,M,1976-04,12.47,
GBR,LTINT,TOT,PC_PA,M,1976-05,12.37,
GBR,LTINT,TOT,PC_PA,M,1976-06,13.45,
GBR,LTINT,TOT,PC_PA,M,1976-07,13.56,
GBR,LTINT,TOT,PC_PA,M,1976-08,13.67,
GBR,LTINT,TOT,PC_PA,M,1976-09,14.18,
GBR,LTINT,TOT,PC_PA,M,1976-10,15.67,
GBR,LTINT,TOT,PC_PA,M,1976-11,15.46,
GBR,LTINT,TOT,PC_PA,M,1976-12,15.17,
GBR,LTINT,TOT,PC_PA,M,1977-01,14.07,
GBR,LTINT,TOT,PC_PA,M,1977-02,13.34,
GBR,LTINT,TOT,PC_PA,M,1977-03,12.44,
GBR,LTINT,TOT,PC_PA,M,1977-04,12.18,
GBR,LTINT,TOT,PC_PA,M,1977-05,11.86,
GBR,LTINT,TOT,PC_PA,M,1977-06,12.52,
GBR,LTINT,TOT,PC_PA,M,1977-07,12.87,
GBR,LTINT,TOT,PC_PA,M,1977-08,12.29,
GBR,LTINT,TOT,PC_PA,M,1977-09,11.03,
GBR,LTINT,TOT,PC_PA,M,1977-10,10.31,
GBR,LTINT,TOT,PC_PA,M,1977-11,10.72,
GBR,LTINT,TOT,PC_PA,M,1977-12,10.7,
GBR,LTINT,TOT,PC_PA,M,1978-01,10.61,
GBR,LTINT,TOT,PC_PA,M,1978-02,10.39,
GBR,LTINT,TOT,PC_PA,M,1978-03,11.2,
GBR,LTINT,TOT,PC_PA,M,1978-04,11.91,
GBR,LTINT,TOT,PC_PA,M,1978-05,12.28,
GBR,LTINT,TOT,PC_PA,M,1978-06,12.48,
GBR,LTINT,TOT,PC_PA,M,1978-07,12.37,
GBR,LTINT,TOT,PC_PA,M,1978-08,12.23,
GBR,LTINT,TOT,PC_PA,M,1978-09,12.38,
GBR,LTINT,TOT,PC_PA,M,1978-10,12.72,
GBR,LTINT,TOT,PC_PA,M,1978-11,13.09,
GBR,LTINT,TOT,PC_PA,M,1978-12,13.12,
GBR,LTINT,TOT,PC_PA,M,1979-01,13.55,
GBR,LTINT,TOT,PC_PA,M,1979-02,13.99,
GBR,LTINT,TOT,PC_PA,M,1979-03,12.08,
GBR,LTINT,TOT,PC_PA,M,1979-04,11.39,
GBR,LTINT,TOT,PC_PA,M,1979-05,11.75,
GBR,LTINT,TOT,PC_PA,M,1979-06,12.56,
GBR,LTINT,TOT,PC_PA,M,1979-07,12.34,
GBR,LTINT,TOT,PC_PA,M,1979-08,12.26,
GBR,LTINT,TOT,PC_PA,M,1979-09,12.56,
GBR,LTINT,TOT,PC_PA,M,1979-10,13.09,
GBR,LTINT,TOT,PC_PA,M,1979-11,14.76,
GBR,LTINT,TOT,PC_PA,M,1979-12,15.02,
GBR,LTINT,TOT,PC_PA,M,1980-01,14.41,
GBR,LTINT,TOT,PC_PA,M,1980-02,14.74,
GBR,LTINT,TOT,PC_PA,M,1980-03,14.93,
GBR,LTINT,TOT,PC_PA,M,1980-04,14.42,
GBR,LTINT,TOT,PC_PA,M,1980-05,14.11,
GBR,LTINT,TOT,PC_PA,M,1980-06,13.78,
GBR,LTINT,TOT,PC_PA,M,1980-07,13.08,
GBR,LTINT,TOT,PC_PA,M,1980-08,13.7,
GBR,LTINT,TOT,PC_PA,M,1980-09,13.47,
GBR,LTINT,TOT,PC_PA,M,1980-10,13.2,
GBR,LTINT,TOT,PC_PA,M,1980-11,13.34,
GBR,LTINT,TOT,PC_PA,M,1980-12,13.78,
GBR,LTINT,TOT,PC_PA,M,1981-01,13.97,
GBR,LTINT,TOT,PC_PA,M,1981-02,13.84,
GBR,LTINT,TOT,PC_PA,M,1981-03,13.66,
GBR,LTINT,TOT,PC_PA,M,1981-04,13.66,
GBR,LTINT,TOT,PC_PA,M,1981-05,14.4,
GBR,LTINT,TOT,PC_PA,M,1981-06,14.69,
GBR,LTINT,TOT,PC_PA,M,1981-07,15.28,
GBR,LTINT,TOT,PC_PA,M,1981-08,15.23,
GBR,LTINT,TOT,PC_PA,M,1981-09,15.81,
GBR,LTINT,TOT,PC_PA,M,1981-10,16.34,
GBR,LTINT,TOT,PC_PA,M,1981-11,15.72,
GBR,LTINT,TOT,PC_PA,M,1981-12,16,
GBR,LTINT,TOT,PC_PA,M,1982-01,15.94,
GBR,LTINT,TOT,PC_PA,M,1982-02,15.09,
GBR,LTINT,TOT,PC_PA,M,1982-03,14.01,
GBR,LTINT,TOT,PC_PA,M,1982-04,14.2,
GBR,LTINT,TOT,PC_PA,M,1982-05,13.89,
GBR,LTINT,TOT,PC_PA,M,1982-06,13.75,
GBR,LTINT,TOT,PC_PA,M,1982-07,13.35,
GBR,LTINT,TOT,PC_PA,M,1982-08,12.21,
GBR,LTINT,TOT,PC_PA,M,1982-09,11.51,
GBR,LTINT,TOT,PC_PA,M,1982-10,10.69,
GBR,LTINT,TOT,PC_PA,M,1982-11,10.8,
GBR,LTINT,TOT,PC_PA,M,1982-12,11.58,
GBR,LTINT,TOT,PC_PA,M,1983-01,11.87,
GBR,LTINT,TOT,PC_PA,M,1983-02,11.79,
GBR,LTINT,TOT,PC_PA,M,1983-03,11.38,
GBR,LTINT,TOT,PC_PA,M,1983-04,11.06,
GBR,LTINT,TOT,PC_PA,M,1983-05,11.16,
GBR,LTINT,TOT,PC_PA,M,1983-06,10.99,
GBR,LTINT,TOT,PC_PA,M,1983-07,11.53,
GBR,LTINT,TOT,PC_PA,M,1983-08,11.72,
GBR,LTINT,TOT,PC_PA,M,1983-09,11.25,
GBR,LTINT,TOT,PC_PA,M,1983-10,11.02,
GBR,LTINT,TOT,PC_PA,M,1983-11,10.68,
GBR,LTINT,TOT,PC_PA,M,1983-12,10.77,
GBR,LTINT,TOT,PC_PA,M,1984-01,10.77,
GBR,LTINT,TOT,PC_PA,M,1984-02,10.87,
GBR,LTINT,TOT,PC_PA,M,1984-03,10.66,
GBR,LTINT,TOT,PC_PA,M,1984-04,10.85,
GBR,LTINT,TOT,PC_PA,M,1984-05,11.38,
GBR,LTINT,TOT,PC_PA,M,1984-06,11.59,
GBR,LTINT,TOT,PC_PA,M,1984-07,12.07,
GBR,LTINT,TOT,PC_PA,M,1984-08,11.41,
GBR,LTINT,TOT,PC_PA,M,1984-09,11.23,
GBR,LTINT,TOT,PC_PA,M,1984-10,11.1,
GBR,LTINT,TOT,PC_PA,M,1984-11,10.73,
GBR,LTINT,TOT,PC_PA,M,1984-12,10.87,
GBR,LTINT,TOT,PC_PA,M,1985-01,11.36,
GBR,LTINT,TOT,PC_PA,M,1985-02,11.49,
GBR,LTINT,TOT,PC_PA,M,1985-03,11.33,
GBR,LTINT,TOT,PC_PA,M,1985-04,11.07,
GBR,LTINT,TOT,PC_PA,M,1985-05,11.23,
GBR,LTINT,TOT,PC_PA,M,1985-06,11.03,
GBR,LTINT,TOT,PC_PA,M,1985-07,10.77,
GBR,LTINT,TOT,PC_PA,M,1985-08,10.69,
GBR,LTINT,TOT,PC_PA,M,1985-09,10.68,
GBR,LTINT,TOT,PC_PA,M,1985-10,10.52,
GBR,LTINT,TOT,PC_PA,M,1985-11,10.69,
GBR,LTINT,TOT,PC_PA,M,1985-12,10.78,
GBR,LTINT,TOT,PC_PA,M,1986-01,11.13,
GBR,LTINT,TOT,PC_PA,M,1986-02,10.73,
GBR,LTINT,TOT,PC_PA,M,1986-03,9.69,
GBR,LTINT,TOT,PC_PA,M,1986-04,8.94,
GBR,LTINT,TOT,PC_PA,M,1986-05,9.15,
GBR,LTINT,TOT,PC_PA,M,1986-06,9.45,
GBR,LTINT,TOT,PC_PA,M,1986-07,9.61,
GBR,LTINT,TOT,PC_PA,M,1986-08,9.66,
GBR,LTINT,TOT,PC_PA,M,1986-09,10.28,
GBR,LTINT,TOT,PC_PA,M,1986-10,10.92,
GBR,LTINT,TOT,PC_PA,M,1986-11,11.08,
GBR,LTINT,TOT,PC_PA,M,1986-12,10.98,
GBR,LTINT,TOT,PC_PA,M,1987-01,10.27,
GBR,LTINT,TOT,PC_PA,M,1987-02,9.97,
GBR,LTINT,TOT,PC_PA,M,1987-03,9.11,
GBR,LTINT,TOT,PC_PA,M,1987-04,9.14,
GBR,LTINT,TOT,PC_PA,M,1987-05,8.8,
GBR,LTINT,TOT,PC_PA,M,1987-06,8.93,
GBR,LTINT,TOT,PC_PA,M,1987-07,9.29,
GBR,LTINT,TOT,PC_PA,M,1987-08,10.13,
GBR,LTINT,TOT,PC_PA,M,1987-09,10.21,
GBR,LTINT,TOT,PC_PA,M,1987-10,10.14,
GBR,LTINT,TOT,PC_PA,M,1987-11,9.23,
GBR,LTINT,TOT,PC_PA,M,1987-12,9.63,
GBR,LTINT,TOT,PC_PA,M,1988-01,9.71,
GBR,LTINT,TOT,PC_PA,M,1988-02,9.52,
GBR,LTINT,TOT,PC_PA,M,1988-03,9.22,
GBR,LTINT,TOT,PC_PA,M,1988-04,9.2,
GBR,LTINT,TOT,PC_PA,M,1988-05,9.41,
GBR,LTINT,TOT,PC_PA,M,1988-06,9.51,
GBR,LTINT,TOT,PC_PA,M,1988-07,9.84,
GBR,LTINT,TOT,PC_PA,M,1988-08,9.91,
GBR,LTINT,TOT,PC_PA,M,1988-09,10.1,
GBR,LTINT,TOT,PC_PA,M,1988-10,9.69,
GBR,LTINT,TOT,PC_PA,M,1988-11,9.86,
GBR,LTINT,TOT,PC_PA,M,1988-12,10.14,
GBR,LTINT,TOT,PC_PA,M,1989-01,9.96,
GBR,LTINT,TOT,PC_PA,M,1989-02,9.72,
GBR,LTINT,TOT,PC_PA,M,1989-03,9.88,
GBR,LTINT,TOT,PC_PA,M,1989-04,10.18,
GBR,LTINT,TOT,PC_PA,M,1989-05,10.17,
GBR,LTINT,TOT,PC_PA,M,1989-06,10.55,
GBR,LTINT,TOT,PC_PA,M,1989-07,10.15,
GBR,LTINT,TOT,PC_PA,M,1989-08,9.91,
GBR,LTINT,TOT,PC_PA,M,1989-09,10.21,
GBR,LTINT,TOT,PC_PA,M,1989-10,10.45,
GBR,LTINT,TOT,PC_PA,M,1989-11,10.55,
GBR,LTINT,TOT,PC_PA,M,1989-12,10.56,
GBR,LTINT,TOT,PC_PA,M,1990-01,10.89,
GBR,LTINT,TOT,PC_PA,M,1990-02,11.33,
GBR,LTINT,TOT,PC_PA,M,1990-03,12.42,
GBR,LTINT,TOT,PC_PA,M,1990-04,12.74,
GBR,LTINT,TOT,PC_PA,M,1990-05,12.41,
GBR,LTINT,TOT,PC_PA,M,1990-06,11.8,
GBR,LTINT,TOT,PC_PA,M,1990-07,11.84,
GBR,LTINT,TOT,PC_PA,M,1990-08,12.15,
GBR,LTINT,TOT,PC_PA,M,1990-09,12.1,
GBR,LTINT,TOT,PC_PA,M,1990-10,11.74,
GBR,LTINT,TOT,PC_PA,M,1990-11,11.37,
GBR,LTINT,TOT,PC_PA,M,1990-12,10.84,
GBR,LTINT,TOT,PC_PA,M,1991-01,10.59,
GBR,LTINT,TOT,PC_PA,M,1991-02,10.13,
GBR,LTINT,TOT,PC_PA,M,1991-03,10.29,
GBR,LTINT,TOT,PC_PA,M,1991-04,10.19,
GBR,LTINT,TOT,PC_PA,M,1991-05,10.38,
GBR,LTINT,TOT,PC_PA,M,1991-06,10.58,
GBR,LTINT,TOT,PC_PA,M,1991-07,10.28,
GBR,LTINT,TOT,PC_PA,M,1991-08,10.03,
GBR,LTINT,TOT,PC_PA,M,1991-09,9.64,
GBR,LTINT,TOT,PC_PA,M,1991-10,9.72,
GBR,LTINT,TOT,PC_PA,M,1991-11,9.77,
GBR,LTINT,TOT,PC_PA,M,1991-12,9.66,
GBR,LTINT,TOT,PC_PA,M,1992-01,9.46,
GBR,LTINT,TOT,PC_PA,M,1992-02,9.3,
GBR,LTINT,TOT,PC_PA,M,1992-03,9.68,
GBR,LTINT,TOT,PC_PA,M,1992-04,9.43,
GBR,LTINT,TOT,PC_PA,M,1992-05,9.02,
GBR,LTINT,TOT,PC_PA,M,1992-06,9.12,
GBR,LTINT,TOT,PC_PA,M,1992-07,9.05,
GBR,LTINT,TOT,PC_PA,M,1992-08,9.35,
GBR,LTINT,TOT,PC_PA,M,1992-09,9.19,
GBR,LTINT,TOT,PC_PA,M,1992-10,8.65,
GBR,LTINT,TOT,PC_PA,M,1992-11,8.19,
GBR,LTINT,TOT,PC_PA,M,1992-12,8.32,
GBR,LTINT,TOT,PC_PA,M,1993-01,8.29,
GBR,LTINT,TOT,PC_PA,M,1993-02,7.95,
GBR,LTINT,TOT,PC_PA,M,1993-03,7.72,
GBR,LTINT,TOT,PC_PA,M,1993-04,7.89,
GBR,LTINT,TOT,PC_PA,M,1993-05,8.15,
GBR,LTINT,TOT,PC_PA,M,1993-06,7.96,
GBR,LTINT,TOT,PC_PA,M,1993-07,7.62,
GBR,LTINT,TOT,PC_PA,M,1993-08,7.07,
GBR,LTINT,TOT,PC_PA,M,1993-09,6.96,
GBR,LTINT,TOT,PC_PA,M,1993-10,6.87,
GBR,LTINT,TOT,PC_PA,M,1993-11,6.85,
GBR,LTINT,TOT,PC_PA,M,1993-12,6.4253,
GBR,LTINT,TOT,PC_PA,M,1994-01,6.3794,
GBR,LTINT,TOT,PC_PA,M,1994-02,6.7572,
GBR,LTINT,TOT,PC_PA,M,1994-03,7.417,
GBR,LTINT,TOT,PC_PA,M,1994-04,7.8401,
GBR,LTINT,TOT,PC_PA,M,1994-05,8.2825,
GBR,LTINT,TOT,PC_PA,M,1994-06,8.7105,
GBR,LTINT,TOT,PC_PA,M,1994-07,8.533,
GBR,LTINT,TOT,PC_PA,M,1994-08,8.6524,
GBR,LTINT,TOT,PC_PA,M,1994-09,8.8959,
GBR,LTINT,TOT,PC_PA,M,1994-10,8.7797,
GBR,LTINT,TOT,PC_PA,M,1994-11,8.6361,
GBR,LTINT,TOT,PC_PA,M,1994-12,8.5814,
GBR,LTINT,TOT,PC_PA,M,1995-01,8.7349,
GBR,LTINT,TOT,PC_PA,M,1995-02,8.6557,
GBR,LTINT,TOT,PC_PA,M,1995-03,8.5938,
GBR,LTINT,TOT,PC_PA,M,1995-04,8.4378,
GBR,LTINT,TOT,PC_PA,M,1995-05,8.1802,
GBR,LTINT,TOT,PC_PA,M,1995-06,8.1097,
GBR,LTINT,TOT,PC_PA,M,1995-07,8.2613,
GBR,LTINT,TOT,PC_PA,M,1995-08,8.1169,
GBR,LTINT,TOT,PC_PA,M,1995-09,7.9486,
GBR,LTINT,TOT,PC_PA,M,1995-10,8.0967,
GBR,LTINT,TOT,PC_PA,M,1995-11,7.7752,
GBR,LTINT,TOT,PC_PA,M,1995-12,7.4926,
GBR,LTINT,TOT,PC_PA,M,1996-01,7.4408,
GBR,LTINT,TOT,PC_PA,M,1996-02,7.7618,
GBR,LTINT,TOT,PC_PA,M,1996-03,8.057,
GBR,LTINT,TOT,PC_PA,M,1996-04,8.0602,
GBR,LTINT,TOT,PC_PA,M,1996-05,8.0871,
GBR,LTINT,TOT,PC_PA,M,1996-06,8.054,
GBR,LTINT,TOT,PC_PA,M,1996-07,7.9162,
GBR,LTINT,TOT,PC_PA,M,1996-08,7.8219,
GBR,LTINT,TOT,PC_PA,M,1996-09,7.8151,
GBR,LTINT,TOT,PC_PA,M,1996-10,7.5413,
GBR,LTINT,TOT,PC_PA,M,1996-11,7.5952,
GBR,LTINT,TOT,PC_PA,M,1996-12,7.5716,
GBR,LTINT,TOT,PC_PA,M,1997-01,7.5552,
GBR,LTINT,TOT,PC_PA,M,1997-02,7.1962,
GBR,LTINT,TOT,PC_PA,M,1997-03,7.4544,
GBR,LTINT,TOT,PC_PA,M,1997-04,7.638,
GBR,LTINT,TOT,PC_PA,M,1997-05,7.1681,
GBR,LTINT,TOT,PC_PA,M,1997-06,7.1418,
GBR,LTINT,TOT,PC_PA,M,1997-07,7.0577,
GBR,LTINT,TOT,PC_PA,M,1997-08,7.0893,
GBR,LTINT,TOT,PC_PA,M,1997-09,6.8216,
GBR,LTINT,TOT,PC_PA,M,1997-10,6.5109,
GBR,LTINT,TOT,PC_PA,M,1997-11,6.624,
GBR,LTINT,TOT,PC_PA,M,1997-12,6.3739,
GBR,LTINT,TOT,PC_PA,M,1998-01,6.0978,
GBR,LTINT,TOT,PC_PA,M,1998-02,6.0461,
GBR,LTINT,TOT,PC_PA,M,1998-03,5.992,
GBR,LTINT,TOT,PC_PA,M,1998-04,5.8249,
GBR,LTINT,TOT,PC_PA,M,1998-05,5.8648,
GBR,LTINT,TOT,PC_PA,M,1998-06,5.7743,
GBR,LTINT,TOT,PC_PA,M,1998-07,5.8319,
GBR,LTINT,TOT,PC_PA,M,1998-08,5.5706,
GBR,LTINT,TOT,PC_PA,M,1998-09,5.151,
GBR,LTINT,TOT,PC_PA,M,1998-10,5.0114,
GBR,LTINT,TOT,PC_PA,M,1998-11,4.9292,
GBR,LTINT,TOT,PC_PA,M,1998-12,4.5175,
GBR,LTINT,TOT,PC_PA,M,1999-01,4.2868,
GBR,LTINT,TOT,PC_PA,M,1999-02,4.4319,
GBR,LTINT,TOT,PC_PA,M,1999-03,4.6554,
GBR,LTINT,TOT,PC_PA,M,1999-04,4.592,
GBR,LTINT,TOT,PC_PA,M,1999-05,4.9068,
GBR,LTINT,TOT,PC_PA,M,1999-06,5.1716,
GBR,LTINT,TOT,PC_PA,M,1999-07,5.3721,
GBR,LTINT,TOT,PC_PA,M,1999-08,5.4312,
GBR,LTINT,TOT,PC_PA,M,1999-09,5.6909,
GBR,LTINT,TOT,PC_PA,M,1999-10,5.8801,
GBR,LTINT,TOT,PC_PA,M,1999-11,5.3145,
GBR,LTINT,TOT,PC_PA,M,1999-12,5.389,
GBR,LTINT,TOT,PC_PA,M,2000-01,5.8227,
GBR,LTINT,TOT,PC_PA,M,2000-02,5.6347,
GBR,LTINT,TOT,PC_PA,M,2000-03,5.3707,
GBR,LTINT,TOT,PC_PA,M,2000-04,5.3213,
GBR,LTINT,TOT,PC_PA,M,2000-05,5.4033,
GBR,LTINT,TOT,PC_PA,M,2000-06,5.2097,
GBR,LTINT,TOT,PC_PA,M,2000-07,5.2388,
GBR,LTINT,TOT,PC_PA,M,2000-08,5.3312,
GBR,LTINT,TOT,PC_PA,M,2000-09,5.3873,
GBR,LTINT,TOT,PC_PA,M,2000-10,5.2179,
GBR,LTINT,TOT,PC_PA,M,2000-11,5.0983,
GBR,LTINT,TOT,PC_PA,M,2000-12,4.9118,
GBR,LTINT,TOT,PC_PA,M,2001-01,4.8471,
GBR,LTINT,TOT,PC_PA,M,2001-02,4.8248,
GBR,LTINT,TOT,PC_PA,M,2001-03,4.703,
GBR,LTINT,TOT,PC_PA,M,2001-04,4.9468,
GBR,LTINT,TOT,PC_PA,M,2001-05,5.1153,
GBR,LTINT,TOT,PC_PA,M,2001-06,5.1951,
GBR,LTINT,TOT,PC_PA,M,2001-07,5.2037,
GBR,LTINT,TOT,PC_PA,M,2001-08,4.9854,
GBR,LTINT,TOT,PC_PA,M,2001-09,4.9876,
GBR,LTINT,TOT,PC_PA,M,2001-10,4.8253,
GBR,LTINT,TOT,PC_PA,M,2001-11,4.6271,
GBR,LTINT,TOT,PC_PA,M,2001-12,4.8928,
GBR,LTINT,TOT,PC_PA,M,2002-01,4.9171,
GBR,LTINT,TOT,PC_PA,M,2002-02,4.9251,
GBR,LTINT,TOT,PC_PA,M,2002-03,5.2202,
GBR,LTINT,TOT,PC_PA,M,2002-04,5.2331,
GBR,LTINT,TOT,PC_PA,M,2002-05,5.2689,
GBR,LTINT,TOT,PC_PA,M,2002-06,5.099,
GBR,LTINT,TOT,PC_PA,M,2002-07,5.0027,
GBR,LTINT,TOT,PC_PA,M,2002-08,4.746,
GBR,LTINT,TOT,PC_PA,M,2002-09,4.5006,
GBR,LTINT,TOT,PC_PA,M,2002-10,4.616,
GBR,LTINT,TOT,PC_PA,M,2002-11,4.6378,
GBR,LTINT,TOT,PC_PA,M,2002-12,4.5644,
GBR,LTINT,TOT,PC_PA,M,2003-01,4.3899,
GBR,LTINT,TOT,PC_PA,M,2003-02,4.2131,
GBR,LTINT,TOT,PC_PA,M,2003-03,4.3243,
GBR,LTINT,TOT,PC_PA,M,2003-04,4.4663,
GBR,LTINT,TOT,PC_PA,M,2003-05,4.2197,
GBR,LTINT,TOT,PC_PA,M,2003-06,4.1127,
GBR,LTINT,TOT,PC_PA,M,2003-07,4.4078,
GBR,LTINT,TOT,PC_PA,M,2003-08,4.604,
GBR,LTINT,TOT,PC_PA,M,2003-09,4.7132,
GBR,LTINT,TOT,PC_PA,M,2003-10,4.9071,
GBR,LTINT,TOT,PC_PA,M,2003-11,5.065,
GBR,LTINT,TOT,PC_PA,M,2003-12,4.896,
GBR,LTINT,TOT,PC_PA,M,2004-01,4.7875,
GBR,LTINT,TOT,PC_PA,M,2004-02,4.8056,
GBR,LTINT,TOT,PC_PA,M,2004-03,4.7088,
GBR,LTINT,TOT,PC_PA,M,2004-04,4.957,
GBR,LTINT,TOT,PC_PA,M,2004-05,5.1118,
GBR,LTINT,TOT,PC_PA,M,2004-06,5.2,
GBR,LTINT,TOT,PC_PA,M,2004-07,5.1083,
GBR,LTINT,TOT,PC_PA,M,2004-08,5.0071,
GBR,LTINT,TOT,PC_PA,M,2004-09,4.9109,
GBR,LTINT,TOT,PC_PA,M,2004-10,4.7683,
GBR,LTINT,TOT,PC_PA,M,2004-11,4.6903,
GBR,LTINT,TOT,PC_PA,M,2004-12,4.5316,
GBR,LTINT,TOT,PC_PA,M,2005-01,4.5419,
GBR,LTINT,TOT,PC_PA,M,2005-02,4.5884,
GBR,LTINT,TOT,PC_PA,M,2005-03,4.796,
GBR,LTINT,TOT,PC_PA,M,2005-04,4.6218,
GBR,LTINT,TOT,PC_PA,M,2005-05,4.4173,
GBR,LTINT,TOT,PC_PA,M,2005-06,4.2847,
GBR,LTINT,TOT,PC_PA,M,2005-07,4.3011,
GBR,LTINT,TOT,PC_PA,M,2005-08,4.3249,
GBR,LTINT,TOT,PC_PA,M,2005-09,4.2109,
GBR,LTINT,TOT,PC_PA,M,2005-10,4.3482,
GBR,LTINT,TOT,PC_PA,M,2005-11,4.3129,
GBR,LTINT,TOT,PC_PA,M,2005-12,4.2186,
GBR,LTINT,TOT,PC_PA,M,2006-01,4.0752,
GBR,LTINT,TOT,PC_PA,M,2006-02,4.1543,
GBR,LTINT,TOT,PC_PA,M,2006-03,4.3177,
GBR,LTINT,TOT,PC_PA,M,2006-04,4.5177,
